-0.25 2.22877272194e-13
-0.24 2.43305375847e-13
-0.23 2.7683411119e-13
-0.22 3.12694314886e-13
-0.21 3.57491813929e-13
-0.2 4.1028291875e-13
-0.19 4.76951811379e-13
-0.18 5.59885471318e-13
-0.17 6.56086296402e-13
-0.16 7.82318654302e-13
-0.15 9.65227897609e-13
-0.14 1.18005605287e-12
-0.13 1.51445522789e-12
-0.12 1.96964666799e-12
-0.11 2.84394729988e-12
-0.1 3.88111764948e-12
-0.09 3.68105546045e-12
-0.08 3.4985347952e-12
-0.07 3.45057316053e-12
-0.06 3.61088936529e-12
-0.05 2.69984035128e-12
-0.04 2.54662957389e-12
-0.03 2.82318612932e-12
-0.02 3.3496538876e-12
-0.01 2.78374545637e-12
0.0 1.38060743393e-12
0.01 -9.24399445879e-13
0.02 -1.74932290875e-12
0.03 -3.65751873233e-12
0.04 -3.88317156208e-12
0.05 -1.64934732538e-12
0.06 -1.0371703496e-12
0.07 -2.25175433854e-12
0.08 -4.20019574676e-12
0.09 -2.08877359853e-12
0.1 -1.23356880266e-12
0.11 -5.22692999994e-13
0.12 -1.56374913018e-12
0.13 -2.64388511084e-12
0.14 -1.90381044263e-12
0.15 -1.0459411115e-12
0.16 4.07851530326e-12
0.17 6.39932551394e-13
0.18 7.55506768257e-13
0.19 -6.22391027605e-13
0.2 7.20534742982e-13
0.21 1.25655041927e-12
0.22 1.60560453821e-12
0.23 1.4064305276e-12
0.24 5.13411535508e-12
