-0.25 -1.86739512742e-13
-0.24 -1.90292226421e-13
-0.23 -1.88071780372e-13
-0.22 -1.87072579649e-13
-0.21 -1.84297022088e-13
-0.2 -1.79967152292e-13
-0.19 -1.81077375316e-13
-0.18 -1.68309810533e-13
-0.17 -1.70752301187e-13
-0.16 -1.42774680967e-13
-0.15 -1.07025499574e-13
-0.14 -5.55111512313e-14
-0.13 -1.75415237891e-14
-0.12 5.48450174165e-14
-0.11 1.42330591757e-13
-0.1 4.06341627013e-13
-0.09 4.88498130835e-13
-0.08 6.99884594724e-13
-0.07 9.26370091747e-13
-0.06 8.24229573482e-13
-0.05 7.26085858105e-13
-0.04 5.66879876374e-13
-0.03 2.3758772727e-13
-0.02 4.09117184574e-13
-0.01 1.95399252334e-13
0.0 -1.42004463743e-13
0.01 -6.32938146339e-13
0.02 -7.84095011142e-13
0.03 -8.72968364263e-13
0.04 -7.57616192004e-13
0.05 4.15445455815e-13
0.06 -8.4399154332e-13
0.07 -8.35997937543e-13
0.08 1.3253842468e-12
0.09 3.52384788016e-13
0.1 -3.3995029014e-13
0.11 -4.59632332195e-14
0.12 5.72208946892e-13
0.13 -5.72875080707e-14
0.14 3.72812891669e-13
0.15 2.33146835171e-14
0.16 4.90474327819e-12
0.17 4.56523707726e-13
0.18 2.77555756156e-14
0.19 -3.75699471533e-13
0.2 -2.15827355987e-13
0.21 -7.71605002114e-13
0.22 1.15463194561e-14
0.23 -5.77315972805e-15
0.24 -1.75592873575e-12
