-0.25 612.271453395
-0.24 632.997495263
-0.23 627.423041514
-0.22 950.960284302
-0.21 724.259855962
-0.2 608.548665313
-0.19 606.826958025
-0.18 601.439643618
-0.17 586.5962312
-0.16 760.515075645
-0.15 773.231147038
-0.14 657.122496562
-0.13 663.023898321
-0.12 691.782377188
-0.11 639.232396332
-0.1 651.967896332
-0.09 698.960369497
-0.08 660.155007573
-0.07 612.556360127
-0.06 611.750735873
-0.05 629.233630433
-0.04 663.76106678
-0.03 681.674694939
-0.02 711.03165594
-0.01 747.429794398
0.0 758.696489049
0.01 776.305867032
0.02 749.976705178
0.03 736.703662576
0.04 693.840470737
0.05 760.010273226
0.06 788.341574342
0.07 780.232665626
0.08 745.728392252
0.09 767.567525498
0.1 675.494338521
0.11 656.22080855
0.12 582.678286888
0.13 561.577913905
0.14 464.978399414
0.15 492.33600657
0.16 596.03972458
0.17 575.797764737
0.18 671.600220781
0.19 669.776479011
0.2 741.430299951
0.21 707.697827851
0.22 794.867843491
0.23 688.99919868
0.24 598.30546334
