-0.25 2.64144262019e-12
-0.24 1.37395650412e-12
-0.23 2.77111666946e-12
-0.22 -1.51576529106e-11
-0.21 -3.55904195004e-12
-0.2 -6.98177626823e-12
-0.19 -5.65172908473e-13
-0.18 -4.80007422698e-11
-0.17 9.59468615669e-13
-0.16 7.55747894821e-12
-0.15 1.33777711131e-12
-0.14 -3.2088498525e-12
-0.13 1.74610326198e-13
-0.12 3.57142093677e-12
-0.11 2.35111929925e-12
-0.1 -4.61730653711e-12
-0.09 -3.68571839715e-12
-0.08 -1.81943349276e-12
-0.07 1.38833389229e-12
-0.06 -1.15984999383e-12
-0.05 -5.68722846594e-12
-0.04 -1.02791108958e-11
-0.03 -4.8422377219e-12
-0.02 -4.10560474506e-13
-0.01 2.77755596301e-12
0.0 2.11408668349e-12
0.01 2.8586022438e-12
0.02 1.90980564696e-12
0.03 1.00275343584e-12
0.04 1.11866071961e-12
0.05 5.30242516561e-13
0.06 1.63113966778e-12
0.07 7.32303107043e-12
0.08 2.4211743721e-12
0.09 -1.27453603227e-12
0.1 -1.00843777773e-11
0.11 6.59472476627e-13
0.12 2.91189294899e-12
0.13 1.90308879766e-12
0.14 2.37343478204e-12
0.15 1.85185200507e-13
0.16 -3.81028542051e-13
0.17 -4.61275462271e-12
0.18 7.34079463882e-13
0.19 -1.7852386236e-13
0.2 1.0550449403e-11
0.21 -5.35504973698e-12
0.22 -7.45314920891e-12
0.23 4.67359484446e-12
0.24 3.561595463e-13
