-0.25 3.19622106559e-12
-0.24 -3.81084053203e-13
-0.23 1.34448008282e-12
-0.22 -5.32085486782e-12
-0.21 3.02765312821e-11
-0.2 1.15224496611e-12
-0.19 7.15816295127e-14
-0.18 -1.90746723971e-12
-0.17 8.76569650199e-13
-0.16 -1.02091148035e-11
-0.15 1.30638555529e-12
-0.14 -3.35129146656e-12
-0.13 1.15566445302e-11
-0.12 9.90041382209e-12
-0.11 -1.29896093881e-14
-0.1 1.12421183474e-12
-0.09 4.88054041625e-13
-0.08 5.38635802627e-12
-0.07 6.57024434858e-12
-0.06 -6.04183370001e-13
-0.05 -3.63259422542e-12
-0.04 -4.48185932811e-12
-0.03 -4.80060435848e-12
-0.02 -1.96287430754e-12
-0.01 -5.69322367028e-12
0.0 -2.99271718518e-12
0.01 2.36033415035e-12
0.02 2.15316653396e-12
0.03 2.32014407686e-12
0.04 6.05293593026e-13
0.05 -2.6645352591e-13
0.06 1.30429000933e-12
0.07 2.06634709343e-12
0.08 1.05604414102e-12
0.09 -2.41051623107e-12
0.1 2.85460544092e-12
0.11 1.83320025826e-12
0.12 6.03650462949e-12
0.13 -7.90867371592e-13
0.14 -1.67943436935e-12
0.15 1.38289379947e-12
0.16 -1.00808250636e-13
0.17 -8.10973510568e-12
0.18 -2.81419332282e-12
0.19 -2.11208828205e-12
0.2 -1.3399947818e-11
0.21 -3.99058563971e-12
0.22 -1.58828505903e-12
0.23 8.59534665665e-12
0.24 -1.79101178333e-12
